Accident_Date,Accident_Time,Location,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,Latitude,Longitude
2020-06-20,10:31 AM,MERIVALE RD btwn CLYDE AVE & RITA AVE (__3ZA4H7),04 - At/near private drive,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,45.3564119,-75.73679995
2020-06-20,11:58 AM,CENTURY RD S @ MCCORDICK RD S (0003724),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.16588447,-75.79183536
2020-06-20,12:16 PM,REGIONAL ROAD 174 btwn OR174 IC101 RAMP63 & OR174 IC101 RAMP45 (__3ZA11Q),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.48553816,-75.50292995
2020-06-20,12:21 AM,RICHMOND RD btwn PERTH ST & CAMBRIAN RD (__3ZAB98),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,1,0,03 - Major,1,,,1,,45.21187761,-75.81006139
2020-06-20,12:30 PM,MEADOWLANDS DR @ MERIVALE RD (0000625),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35090329,-75.73351716
2020-06-20,2:00 PM,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & TRANSIT (__3ZA2SH),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.35905878,-75.77191412
2020-06-20,3:00 PM,BOOTH ST @ SIR JOHN A. MACDONALD PKWY/WELLINGTON ST (0012252),02 - Intersection related,03 - P.D. only,04 - Sideswipe,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41629614,-75.71467416
2020-06-20,3:11 PM,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD (0004118),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,03 - Obscured,2,0,0,0,,0,,,,,45.48892166,-75.47803076
2020-01-12,5:28 PM,ALBERT ST @ KENT ST (OTTAWA) (0003136),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,05 - Dusk,03 - Loose snow,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.41902659,-75.7024028
2020-06-20,3:11 PM,KING EDWARD AVE NB btwn CLARENCE ST & YORK ST (__3ZA3WR),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.43111288,-75.68762196
2020-06-20,3:21 PM,PINNACLE ST @ FIELDFAIR WAY/PENNYROYAL CRES (0013411),03 - At intersection,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.46011715,-75.44923194
2020-06-20,4:50 PM,CENTURY RD S @ MCCORDICK RD S (0003724),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.16588434,-75.79183511
2020-06-20,5:10 PM,BILLINGS BRIDGE NB RAMP @ RIVERSIDE DR WB (0002619),02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.38939183,-75.67660761
2020-06-20,5:30 PM,RIOCAN AVE @ STRANDHERD DR (0010997),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.27195139,-75.74332978
2020-06-20,5:50 PM,KANATA AVE @ EARL GREY DR (0012608),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.31199676,-75.91140395
2020-06-20,7:48 PM,BLAIR RD @ REGIONAL RD 174 N/OR174 IC112 RAMP61 (0003617),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.43336956,-75.60745603
2020-06-21,1:03 PM,ELLERY CRES btwn VIRGIL RD & GARDEN PL (__3ZBNF5),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.3248976,-75.81978853
2020-06-21,1:17 PM,LEEDS AVE btwn BLACKWELL ST & END (__3ZA78X),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.40162524,-75.60834206
2020-06-21,11:09 PM,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57 (__3ZA2R2),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.41385105,-75.6791107
2020-01-12,6:05 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62 (__3ZA2YZ),01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,03 - Loose snow,10 - No control,,1,0,0,0,,0,,,,,45.38753929,-75.73610793
2020-06-21,11:31 AM,GREGOIRE RD @ MARVELVILLE RD (0001674),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.21464493,-75.3733597
2020-06-21,11:36 AM,MITCH OWENS RD @ OLD PRESCOTT RD (0009275),02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.27617582,-75.5786458
2020-06-21,12:27 AM,REGIONAL ROAD 174 btwn OR174 IC109 RAMP64 & OR174 IC105 RAMP16 (__3ZA2XD),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.45451972,-75.58146478
2020-06-21,2:17 PM,BLAIR RD btwn MEADOWBROOK RD & LAURA PRIV (__5J9N74),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.42712092,-75.60032523
2020-06-21,2:42 PM,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD (0012421),03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,00 - Unknown,2,0,0,0,,0,,,,,45.46413872,-75.54014141
2020-06-21,4:36 PM,DES EPINETTES AVE @ JEANNE D'ARC BLVD (0004221),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,45.459265,-75.50997078
2020-06-21,5:40 PM,PARKWAY RD @ STAGECOACH RD (0010378),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.24993596,-75.59000121
2020-06-21,8:40 PM,BLAIS RD btwn BANK ST & HAWTHORNE RD (__3ZA6G4),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.31820023,-75.57900674
2020-06-22,1:04 PM,KING EDWARD AVE @ RIDEAU ST (0002121),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.42875379,-75.68577955
2020-06-22,1:06 PM,MERIVALE RD/LOTTA AVE @ CLYDE AVE (0001112),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35796871,-75.73772318
2020-01-12,6:44 AM,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86 (__3ZA28W),01 - Non intersection,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,04 - Slush,10 - No control,,1,0,0,0,,0,,,,,45.45170635,-75.58357805
2020-06-22,1:30 PM,FINDLAY CREEK DR @ BANK ST (0012407),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.32049427,-75.59376097
2020-06-22,10:31 AM,STE. ANNE ST btwn MONTFORT ST & MONTREAL RD (__3ZA8VJ),04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.43890931,-75.65903325
2020-06-22,10:45 AM,O'CONNOR ST btwn GILMOUR ST & LEWIS ST (__3ZA3RK),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.41483519,-75.69317398
2020-06-22,12:06 PM,HUNT CLUB RD @ LORRY GREENBERG DR/SABLE RIDGE  (0008203),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.35991144,-75.63172756
2020-06-22,12:40 PM,CUMBERLAND ST @ MURRAY ST (0008237),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.43117811,-75.69010274
2020-06-22,12:50 PM,RIVERSIDE DR @ PLEASANT PARK RD (0007296),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,1,0,0,02 - Minor,1,,1,,,45.39267968,-75.67289337
2020-06-22,2:06 PM,BROPHY DR @ MOODIE DR (0003715),02 - Intersection related,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.19935455,-75.76243742
2020-06-22,2:07 PM,INNES RD @ TENTH LINE RD (0004633),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.46087974,-75.48788459
2020-06-22,2:18 PM,BARNSDALE RD @ PRINCE OF WALES DR (0001082),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.24103565,-75.71222107
2020-06-22,2:32 PM,PINECREST RD btwn HWY417 IC129 RAMP26 & GREENBANK RD (__3ZA4MX),07 - Overpass or bridge,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,45.34949878,-75.78983897
2020-01-12,7:15 PM,REGIONAL ROAD 174 btwn OR174 IC101 RAMP36 & OR174 IC101 RAMP26 (__3ZA11R),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,02 - Wet,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.48460108,-75.50599776
2020-06-22,2:45 PM,SUNSET BLVD btwn TRANQUIL GT & OLD PRESCOTT RD (__3ZA5UT),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.27331149,-75.58182012
2020-06-22,2:49 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP67 & HWY417 IC126 RAMP16 (__3ZA2X0),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.36372665,-75.76374517
2020-06-22,3:02 PM,BURRIS LANE @ MERIVALE RD (0002014),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.36297682,-75.73307315
2020-06-22,3:30 PM,CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD (0009710),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.32259421,-75.88718733
2020-06-22,3:33 PM,WALKLEY RD btwn AVONCOURT WAY & SOUTHMORE DR E (__3ZA37Z),04 - At/near private drive,03 - P.D. only,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,45.36686274,-75.67199235
2020-06-22,4:15 PM,HIGHWAY 417 btwn HWY417 IC126 RAMP61 & HWY417 IC124 RAMP76 (__3ZA2Y2),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.38037178,-75.7438884
2020-06-22,4:39 PM,CONROY RD @ WALKLEY RD (0002648),03 - At intersection,02 - Non-fatal injury,02 - Angle,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.38380157,-75.63034056
2020-06-22,4:45 PM,BOYER RD @ LOIRE DR (0012531),03 - At intersection,03 - P.D. only,05 - Turning movement,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.46298626,-75.53050634
2020-06-22,4:55 PM,CEDARVIEW RD @ FALLOWFIELD RD (0001603),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,45.27866597,-75.77991751
2020-06-22,6:00 PM,ALBION RD @ CAHILL DR (0007499),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.35876653,-75.6457601
2020-01-12,7:15 PM,CHAMPLAIN BRIDGE/ISLAND PARK DR btwn BATE ISLAND & OTTAWA RIVER PKWY (__3ZA2ZEB),07 - Overpass or bridge,03 - P.D. only,07 - SMV other,03 - Snow,07 - Dark,05 - Packed snow,10 - No control,,1,0,0,0,,0,,,,,45.4037754,-75.75472767
2020-06-22,6:03 PM,MOODIE DR btwn BARNSDALE RD & BROPHY DR (__3ZA4KM),04 - At/near private drive,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.20355177,-75.76478159
2020-06-22,6:30 AM,ALBION RD @ MITCH OWENS RD (0004212),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.26960198,-75.5938158
2020-06-22,6:50 PM,LOLA ST @ PRINCE ALBERT ST (0008260),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.42453246,-75.65228283
2020-06-22,6:53 AM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP16 & OR174 IC105 RAMP26 (__3ZA1PU),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.46694628,-75.5517346
2020-06-22,7:49 AM,SMYTH RD E/LANCASTER RD @ ST. LAURENT BLVD N/R (0002256),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,2,,2,,,45.40140096,-75.62418192
2020-06-22,7:57 PM,MONTREAL RD @ GRANVILLE ST/LAFONTAINE AVE (0009348),02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,45.43808559,-75.65605523
2020-06-22,8:22 PM,VIEWMOUNT DR @ MERIVALE RD (0001528),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.34388322,-75.72933716
2020-06-22,8:26 AM,BLAIR RD btwn OGILVIE RD & OR174 IC112 RAMP36 (__3ZA25Q),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.43462957,-75.60869885
2020-06-22,9:06 PM,WEST HUNT CLUB RD WB btwn 545 E OF ROYDON PL/SUNDERLAND ST & ANTARES D (__3ZA3JSB),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.33897267,-75.71447661
2020-06-22,9:08 AM,O'CONNOR ST @ SLATER ST (0002230),03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,45.42017323,-75.69781186
2020-01-12,7:21 PM,PARKDALE AVE @ RUSKIN ST (0006697),03 - At intersection,02 - Non-fatal injury,07 - SMV other,03 - Snow,07 - Dark,05 - Packed snow,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,2,1,1,,,45.39337155,-75.72465437
2020-06-22,9:20 PM,CARLING AVE WB btwn CARLING AVE & WYLIE AVE (__3ZA4VK),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,05 - Dusk,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.35438352,-75.80678372
2020-06-22,9:36 AM,LIVERPOOL CRT @ NEWMARKET ST (0007617),02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.41001636,-75.6223368
2020-06-23,1:30 PM,LANTHIER DR @ VANTAGE DR (0004631),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.45812144,-75.49242199
2020-06-23,1:50 PM,RICHMOND RD @ WOODROFFE AVE (0011466),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.37753117,-75.77496079
2020-06-23,10:01 AM,PERTH ST btwn ROCHELLE DR & FORTUNE ST (__3ZA42V),04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.1902828,-75.84527952
2020-06-23,10:02 PM,BANK ST @ KILBORN AVE/BELANGER AVE (0007208),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.38378612,-75.67184208
2020-06-23,10:40 AM,WESTBURY RD btwn HIGHGATE RD & RIDEOUT CRES (__3ZAA4U),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.35029828,-75.7698822
2020-06-23,10:42 AM,RIVER RD @ SOUTH GOWER BOUNDARY RD (0012899),03 - At intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,1,0,0,0,,0,,,,,45.10522546,-75.61303103
2020-06-23,11:00 AM,WOODROFFE AVE @ GEORGINA DR/LENESTER AVE (0002351),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.36595142,-75.77095983
2020-06-23,11:26 AM,TRAIL RD btwn MOODIE DR & CAMBRIAN RD (__3ZAB0H),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,08 - Loose sand or gravel,10 - No control,,1,0,0,0,,0,,,,,45.23485655,-75.78193266
2020-01-12,7:30 PM,ST. LAURENT BLVD @ QUEEN MARY ST (0008798),02 - Intersection related,03 - P.D. only,04 - Sideswipe,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.42628319,-75.63849336
2020-06-23,12:32 PM,FISHER AVE btwn HOLLAND AVE & CRERAR AVE (__3ZA4ND),04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.38750418,-75.72596992
2020-06-23,12:34 PM,CHAPEL CRES btwn CHAPEL ST & WIGGINS PRIV (__3ZA3MB),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,08 - Loose sand or gravel,10 - No control,,1,0,0,0,,0,,,,,45.42083356,-75.67253666
2020-07-02,12:52 PM,RICHMOND RD btwn FRASER AVE & BROADVIEW AVE (__3ZA303),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.38691727,-75.76308176
2020-06-27,10:20 AM,ST. JOSEPH BLVD @ ST. PIERRE ST (0004140),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.47335844,-75.5206081
2020-06-27,11:59 PM,MEADOWLANDS DR btwn CHESTERTON DR & TIVERTON DR (__3ZA4H3),01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.35626316,-75.729105
2020-07-02,12:57 PM,BLAIR RD @ MEADOWBROOK RD (0004163),03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,45.42719507,-75.6003967
2020-06-01,4:23 PM,MERIVALE RD @ 170 N OF HUNTCLUB RD/COSTCO/CANA (0004681),03 - At intersection,02 - Non-fatal injury,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,45.33621869,-75.72491387
2020-06-11,2:39 AM,DALHOUSIE ST @ YORK ST (0008500),03 - At intersection,03 - P.D. only,07 - SMV other,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,1,0,0,0,,0,,,,,45.4288458,-75.6911202
2020-06-27,12:42 PM,ST. JOSEPH BLVD/OLD MONTREAL RD @ TRIM RD (0004118),03 - At intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,11 - Roundabout,01 - Functioning,2,0,0,0,,0,,,,,45.4889216,-75.47803063
2020-07-02,2:05 PM,MITCH OWENS RD/BRIDGE ST @ RIVER RD (0003573),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.2339227,-75.67598324
2020-06-01,6:03 AM,MONTREAL RD btwn OLMSTEAD ST & Continuation of MONTREAL RD (__3ZA3L2),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,1,02 - Minor,1,,1,,,45.43597679,-75.66188788
2020-05-26,3:45 PM,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61 (__3ZA2YY),01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,45.40458732,-75.70356243
2020-06-11,3:52 PM,INDUSTRIAL AVE @ RIVERSIDE DR (0011905),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.41216759,-75.65825556
2020-07-02,2:20 PM,BASELINE RD btwn FERGUSON ST & CORDOVA ST (__3ZA4HA),01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,45.35659778,-75.7509165
2020-06-27,2:08 PM,PLACE D'ORLEANS DR @ OR174 IC102 RAMP51/TRANSI (0008777),02 - Intersection related,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.47799931,-75.52032325
2020-06-01,6:39 PM,RICHARDSON SIDE RD btwn OAK CREEK RD & HUNTMAR DR (__3ZACYD),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,1,0,02 - Minor,1,,1,,,45.30446261,-75.95449887
2020-05-26,4:38 PM,MERIVALE RD @ 170 N OF HUNTCLUB RD/COSTCO/CANA (0004681),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.33621877,-75.72491367
2020-05-26,5:59 PM,TERRY FOX DR @ HALKIRK AVE/WINCHESTER DR (0012574),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.29016491,-75.89174031
2020-05-26,6:23 PM,OTTAWA ROAD 29 btwn BIG HORN WAY & Continuation of OTTAWA ROAD 29 (__5SO60N),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.41208872,-76.33372086
2020-05-26,6:55 AM,MARCHURST RD btwn JOHN ASELFORD DRWY & MURPHY SIDE RD (__3ZAC3M),01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,45.38052336,-76.01458098
2020-05-26,6:56 PM,COOPER ST @ METCALFE ST (0006940),03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,45.41769129,-75.69295321
2020-05-26,7:41 AM,CARP RD @ MARCH RD (0001689),02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,45.334546,-76.02328243
2020-05-26,8:29 AM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP51 & OR174 IC105 RAMP35 (__3ZA2XC),01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,45.4672264,-75.55030571
